#separator:tab
#html:true
#notetype:Cloze
#deck:APFC::3 Core Facts
#tags column:3
PRICES — the deflator covers all of GDP, {{c1::the CPI only a consumption basket}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
WHO PUBLISHES — national income, CPI, IIP » {{c1::NSO/MoSPI}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
WHO PUBLISHES — Economic Survey » {{c1::DEA under the Chief Economic Adviser, day before the Budget}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
WHO PUBLISHES — WPI » {{c1::Office of the Economic Adviser, Ministry of Commerce and Industry}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
WHO PUBLISHES — {{c1::monetary policy » RBI}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
GROWTH vs DEVELOPMENT — {{c1::growth is quantitative and value-free; development adds structural and welfare change}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
STRUCTURE — services over half of GVA, {{c1::about a third of employment}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
GNP = GDP + {{c1::NFIA}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
NNP = GNP − {{c1::DEPRECIATION}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
NATIONAL INCOME = {{c1::NNP AT FACTOR COST}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
INDIA'S GNP IS BELOW ITS GDP — {{c1::NFIA IS NEGATIVE}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
GDP AT MARKET PRICES = {{c1::GVA AT BASIC PRICES + NET PRODUCT TAXES}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
COUNT VALUE ADDED ONLY. TRANSFERS ARE {{c1::NOT INCOME}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
C + I + G + (X {{c1::− M)}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
REAL ≈ NOMINAL − {{c1::INFLATION}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
NOMINAL CAN FALL WHILE {{c1::REAL RISES}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
CEA WRITES THE ECONOMIC {{c1::SURVEY}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
COMMERCE MINISTRY PUBLISHES {{c1::WPI}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
SERVICES = {{c1::OVER HALF OF OUTPUT}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
"AGRICULTURAL COUNTRY" IS TRUE OF EMPLOYMENT, {{c1::FALSE OF OUTPUT}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
FIRST PLAN HARROD-DOMAR {{c1::AGRICULTURE}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
SECOND MAHALANOBIS HEAVY {{c1::INDUSTRY}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
RE-VERIFY EVERY FIGURE IN THE FORTNIGHT BEFORE {{c1::THE PAPER}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
F4.2 — Money, Banking and Inflation. — {{c1::It carries the repo rate, the RBI's instruments and the index numbers, and it is the chapter in Module 4 with the most definite answers — so it is the one worth the most attention.}}	F4.1	APFC::M04::F4_1 syllabus::economy type::fact
MONEY — primary functions: {{c1::medium of exchange, measure of value}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
MONEY — secondary: {{c1::store of value, standard of deferred payment, transfer of value}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
AGGREGATES — M0 reserve money = {{c1::currency in circulation + bankers' deposits with RBI + other deposits}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
AGGREGATES — M1 narrow = {{c1::currency with public + demand deposits + other deposits with RBI}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
AGGREGATES — M2 = {{c1::M1 + post office SAVINGS deposits}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
AGGREGATES — M3 broad = {{c1::M1 + TIME deposits with banks}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
AGGREGATES — M4 = {{c1::M3 + ALL post office deposits}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
AGGREGATES — money multiplier = {{c1::M3 ÷ M0}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
coins and the one-rupee note are the Government's, not {{c1::the RBI's}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
MPC — SIX members, {{c1::THREE RBI + THREE external}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CORRIDOR — MSF (ceiling) » {{c1::REPO (policy rate) » SDF (floor)}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CRR vs SLR — CRR = {{c1::cash with the RBI, no interest, vault cash does NOT count}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CRR vs SLR — SLR = {{c1::cash, gold or approved securities, held by the bank itself}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
QUANTITATIVE — {{c1::LAF QUALITATIVE margin requirements}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
QUANTITATIVE — {{c1::selective credit control}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
QUANTITATIVE — {{c1::moral suasion}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
QUANTITATIVE — {{c1::credit rationing}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
TO TIGHTEN: {{c1::RAISE repo, CRR, SLR · SELL securities. — Selling absorbs money — the commonest direction error}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INFLATION WORDS — deflation = {{c1::the LEVEL falls}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INFLATION WORDS — disinflation = {{c1::the RATE falls, prices still rise}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INFLATION WORDS — reflation = {{c1::deliberate stimulus out of deflation}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INFLATION WORDS — stagflation = {{c1::high inflation + stagnant output + high unemployment}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INFLATION WORDS — skewflation = {{c1::concentrated in a few goods}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INFLATION WORDS — core = {{c1::headline less food and fuel}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CPI vs WPI — {{c1::CPI-IW from the Labour Bureau is used for dearness allowance}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INCLUSION — Mudra (Shishu, {{c1::Kishore, Tarun)}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
INCLUSION — JAM = {{c1::Jan Dhan, Aadhaar, Mobile}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
M3 = M1 + TIME DEPOSITS. M2 AND M4 ARE THE POST {{c1::OFFICE ONES}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
M0 INCLUDES BANKERS' DEPOSITS WITH THE RBI. M1 {{c1::DOES NOT}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
MPC = 6 = {{c1::3 RBI + 3 EXTERNAL}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
GOVERNOR CHAIRS AND BREAKS {{c1::TIES}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
MSF CEILING » {{c1::REPO » SDF FLOOR. SDF IS UNCOLLATERALISED AND REPLACED THE REVERSE REPO}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CRR = CASH WITH RBI, {{c1::NO INTEREST}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
SLR = CASH, {{c1::GOLD, SECURITIES, KEPT BY THE BANK}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
VAULT CASH IS NOT {{c1::CRR}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
MARGIN REQUIREMENTS AND MORAL SUASION ARE THE {{c1::QUALITATIVE ONES}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
TO TIGHTEN, {{c1::SELL SECURITIES. SELLING TAKES MONEY OUT}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
DEFLATION = {{c1::LEVEL}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
DISINFLATION = {{c1::RATE}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
STAGFLATION = {{c1::INFLATION + STAGNATION TOGETHER}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CPI HAS SERVICES AND HEAVY FOOD WEIGHT, {{c1::FROM MoSPI, AND IS WHAT THE RBI TARGETS}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
WPI HAS NO SERVICES AND COMES FROM THE {{c1::COMMERCE MINISTRY}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
CPI-IW » {{c1::DEARNESS ALLOWANCE}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
PAYMENTS BANK: {{c1::DEPOSITS YES, LENDING NO}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
WHEN TWO OPTIONS ARE BOTH PLAUSIBLE, {{c1::PREFER THE MORE RECENT ARRANGEMENT}}	F4.2	APFC::M04::F4_2 syllabus::economy type::fact
THE THREE FUNDS — Consolidated » {{c1::only by appropriation}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE THREE FUNDS — Public Account » {{c1::money held IN TRUST, provident funds and small savings, NO appropriation needed}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE THREE FUNDS — Contingency » {{c1::President spends first, Parliament authorises AFTERWARDS}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
RECEIPTS — capital receipt test: creates a liability or reduces an asset » {{c1::borrowings, recoveries of loans, disinvestment}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
tax and non-tax are {{c1::revenue receipts}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
CONTROL — Budget 1 February, {{c1::Economic Survey the day before}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE FOUR DEFICITS — revenue = {{c1::revenue expenditure − revenue receipts}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE FOUR DEFICITS — fiscal = {{c1::total expenditure − total receipts EXCLUDING BORROWINGS = the year's total borrowing requirement}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE FOUR DEFICITS — primary = {{c1::fiscal − interest payments}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE FOUR DEFICITS — effective revenue = {{c1::revenue deficit − grants for capital assets}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THE FOUR DEFICITS — {{c1::primary is always LESS than fiscal}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
BUDGET NUMBERS — {{c1::presented by Nirmala Sitharaman}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
TAXES — direct = {{c1::incidence cannot be shifted (income, corporation, capital gains)}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
TAXES — indirect = {{c1::can be shifted (GST, customs, excise)}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
indirect taxes are {{c1::generally regressive}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
TAXES — buoyancy = {{c1::response to GDP growth}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
TAXES — Laffer = {{c1::beyond a point higher rates cut revenue}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
CESS vs SURCHARGE — {{c1::cess is earmarked, surcharge is not}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
CESS vs SURCHARGE — {{c1::NEITHER is in the divisible pool — which is why States object}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
CGST + SGST / UTGST intra-State, {{c1::IGST inter-State}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
outside GST: {{c1::alcoholic liquor (constitutionally); petrol, diesel, crude, ATF, natural gas (not yet notified); electricity duty; stamp duty}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
INCOME TAX — {{c1::rates and slabs UNCHANGED — it is a re-drafting, not a policy change}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
FINANCE COMMISSION — {{c1::recommendations are ADVISORY}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
GST COUNCIL — {{c1::chaired by the Union Finance Minister}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
GST COUNCIL — {{c1::three-fourths of weighted votes}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
GST COUNCIL — Centre one-third, States two-thirds » {{c1::a mutual veto: neither side can act alone}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
GST COUNCIL — {{c1::quorum one-half}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
FRBM — escape clause for security, {{c1::calamity, structural reform, output collapse}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THREE BODIES, THREE JOBS — {{c1::NITI Aayog advises on policy and allocates nothing}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THREE BODIES, THREE JOBS — {{c1::the Finance Commission does devolution}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
THREE BODIES, THREE JOBS — {{c1::the GST Council sets indirect tax rates}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
PROVIDENT FUNDS SIT IN THE PUBLIC ACCOUNT — {{c1::HELD IN TRUST, NO APPROPRIATION NEEDED}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
CONTINGENCY FUND: {{c1::SPEND FIRST, PARLIAMENT AUTHORISES AFTER}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
FISCAL DEFICIT = {{c1::TOTAL EXPENDITURE − TOTAL RECEIPTS EXCLUDING BORROWINGS}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
= THE YEAR'S TOTAL {{c1::BORROWING REQUIREMENT}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
PRIMARY = {{c1::FISCAL − INTEREST. PRIMARY IS ALWAYS THE SMALLER}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
CAPITAL RECEIPT = {{c1::CREATES A LIABILITY OR REDUCES AN ASSET}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
LIQUOR IS OUT OF GST BY THE CONSTITUTION. PETROL IS OUT {{c1::BY NON-NOTIFICATION}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
16th FC: {{c1::PANAGARIYA}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
FINANCE COMMISSION IS {{c1::ADVISORY}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
GST COUNCIL: {{c1::¾ OF WEIGHTED VOTES}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
NEITHER IS SHARED WITH {{c1::STATES}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
N K SINGH PROPOSED A {{c1::DEBT ANCHOR}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
WHERE TWO OPTIONS ARE THE SAME SENTENCE AT DIFFERENT LENGTHS, {{c1::THE LONGER IS USUALLY RIGHT}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
F4.4 — Poverty, Unemployment and Human Development. — {{c1::It carries the measurement questions — the poverty lines, the four unemployment concepts, HDI and the Multidimensional Poverty Index — and the definitions are more examinable than the numbers.}}	F4.3	APFC::M04::F4_3 syllabus::economy type::fact
LEARN DEFINITIONS, NOT NUMBERS. — {{c1::The machinery of measurement is permanent; the statistics change every round}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
POVERTY — absolute = {{c1::against a fixed line (developing countries)}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
POVERTY — relative = {{c1::against prevailing standards (developed countries)}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
MPI — Global: {{c1::UNDP + OPHI}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
MPI — National: {{c1::NITI AAYOG}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
MPI — three dimensions: {{c1::HEALTH, EDUCATION, STANDARD OF LIVING — income is NOT one of them}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
UNEMPLOYMENT TYPES — disguised = {{c1::too many people for the work, agriculture}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
UNEMPLOYMENT TYPES — structural = {{c1::wrong skills or location, long-lasting}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
UNEMPLOYMENT TYPES — cyclical = {{c1::demand downturn, reverses in recovery}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
UNEMPLOYMENT TYPES — frictional = {{c1::job search}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
UNEMPLOYMENT TYPES — {{c1::educated / underemployment}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE QUESTIONS — {{c1::too many people for the work? disguised}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE QUESTIONS — {{c1::wrong people for the work? structural}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE QUESTIONS — {{c1::not enough work for now? cyclical}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
REFERENCE PERIODS — Current Daily = {{c1::half-days, HIGHEST rate}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE RATES — LFPR = {{c1::labour force ÷ POPULATION}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE RATES — WPR = {{c1::employed ÷ POPULATION}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE RATES — UR = {{c1::unemployed ÷ LABOUR FORCE}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE RATES — labour force = {{c1::employed + those actively seeking}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE THREE RATES — {{c1::the UR can FALL because people stop looking — always read LFPR beside it}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
HDI — health = {{c1::life expectancy at birth}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
HDI — education = {{c1::mean + expected years of schooling}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
HDI — living = {{c1::GNI per capita at PPP}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
HDI — does NOT include unemployment, {{c1::inequality, poverty, gender or environment}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
RELATED — GII reproductive health, {{c1::empowerment, labour market}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
RELATED — PQLI — Morris D Morris: {{c1::literacy, infant mortality, life expectancy at AGE ONE; EXCLUDES INCOME}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
Gini 0 = {{c1::perfect equality, 1 = perfect inequality; RISING Gini = RISING inequality}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
Kuznets = {{c1::inequality rises then falls, an inverted U}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
WELFARE — PMJJBY life, {{c1::PMSBY accident}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE ORGANISING IDEA — {{c1::contributory social insurance reaches those with an employer; non-contributory social assistance reaches the rest — and platform work sits on the boundary}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
ABSOLUTE = {{c1::FIXED LINE}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
RELATIVE = {{c1::PREVAILING STANDARD}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
MPI = HEALTH, {{c1::EDUCATION, STANDARD OF LIVING. NOT INCOME}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
GLOBAL MPI = {{c1::UNDP + OPHI}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
NATIONAL MPI = {{c1::NITI AAYOG}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
DISGUISED = {{c1::TOO MANY PEOPLE}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
STRUCTURAL = {{c1::WRONG SKILLS}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
CYCLICAL = {{c1::NO DEMAND}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
UR = UNEMPLOYED ÷ {{c1::LABOUR FORCE}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
LFPR AND WPR ARE {{c1::÷ POPULATION}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
THE UR FALLS WHEN PEOPLE GIVE UP LOOKING — {{c1::CHECK THE LFPR}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
USUAL STATUS GIVES THE LOWEST RATE, {{c1::DAILY STATUS THE HIGHEST}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
PLFS = NSO/MoSPI, {{c1::NOW MONTHLY}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
URBAN UNEMPLOYMENT EXCEEDS {{c1::RURAL}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
STILL A LEGAL {{c1::GUARANTEE}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
HDI HAS NO UNEMPLOYMENT, {{c1::NO INEQUALITY, NO GENDER}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
PQLI EXCLUDES INCOME AND USES LIFE EXPECTANCY AT {{c1::AGE ONE}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
GINI 0 = {{c1::EQUAL}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
RISING GINI = {{c1::RISING INEQUALITY}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
LEARN WHAT AN INDEX LEAVES OUT AS CAREFULLY AS WHAT IT {{c1::PUTS IN}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
F4.5 — Population, Demography and Globalisation — {{c1::the last chapter of Module 4. It carries the demographic transition, the census machinery — including the first digital census, now under way — and the external sector.}}	F4.4	APFC::M04::F4_4 syllabus::economy type::fact
DENOMINATORS — {{c1::density per sq km}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
DENOMINATORS — dependency ratio = {{c1::non-working-age ÷ working-age}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
DENOMINATORS — {{c1::replacement fertility 2.1, the extra tenth for girls not surviving to reproductive age}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
TRANSITION — {{c1::1 high stationary (both high, stable)}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
TRANSITION — {{c1::2 early expanding (deaths fall first, fastest growth)}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
TRANSITION — {{c1::3 late expanding (births fall)}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
TRANSITION — {{c1::4 low stationary (both low, stable)}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
TRANSITION — {{c1::5 declining}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
TRANSITION — {{c1::stages 1 and 4 are both stable, for OPPOSITE reasons}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
INDIA'S FERTILITY — {{c1::replacement 2.1}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
INDIA'S FERTILITY — {{c1::only about six States above replacement}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
INDIA'S FERTILITY — {{c1::population still rises because of POPULATION MOMENTUM — a young age structure}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
Registrar General and Census Commissioner, {{c1::under the MINISTRY OF HOME AFFAIRS}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
DIVIDEND — a temporary window, {{c1::into the 2050s}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
DIVIDEND — potential, not automatic — {{c1::needs education, health and jobs}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
POPULATION POLICY — {{c1::National Commission on Population chaired by the PM}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
POPULATION POLICY — {{c1::Mission Parivar Vikas}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
BALANCE OF PAYMENTS — current = {{c1::merchandise trade + invisibles (services, REMITTANCES, investment income)}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
BALANCE OF PAYMENTS — capital = {{c1::FDI, FPI, borrowing, banking capital, reserves}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
BALANCE OF PAYMENTS — {{c1::remittances are CURRENT account transfers — not capital account, not NFIA}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
FDI vs FPI — {{c1::the difference is CONTROL}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
FDI vs FPI — {{c1::FDI long-term with management participation}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
FDI vs FPI — {{c1::FPI no control, volatile, hot money}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
CONVERTIBILITY — {{c1::Tarapore Committees on the road map}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
INSTITUTIONS — {{c1::IMF unit of account the SDR}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
INSTITUTIONS — {{c1::Bank Group IBRD, IDA, IFC, MIGA, ICSID — IDA concessional}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
REPLACEMENT = {{c1::2.1, NOT 2.0}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
INDIA IS NOW BELOW REPLACEMENT — {{c1::1.9 (SRS) / 2.0 (NFHS-6)}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
POPULATION STILL RISES: {{c1::MOMENTUM, NOT FERTILITY}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
FASTEST GROWTH IS STAGE 2 — {{c1::DEATHS FALL BEFORE BIRTHS}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
STAGE 1 AND STAGE 4 ARE BOTH STABLE, {{c1::FOR OPPOSITE REASONS}}	F4.5	APFC::M04::F4_5 syllabus::economy type::fact
